input,label
does jack die in jack and the cuckoo clock heart,True
does there have to be a return address on an envelope,False
are timing belts and cam belts the same thing,True
are there any embassies in new york city,True
is the fox and the hound a disney movie,True
is the english channel part of the north sea,False
are bok choy and pak choi the same,True
does the dog die in evil dead remake,True
is the nile river in the united states,False
is it possible to have a wolf as a pet,True
does the lost in space robot have a name,False
can isl teams play in afc champions league,False
does the vice president live in the white house too,False
is cross product the same as dot product,False
will there be a 6th season of once upon a time,True
does king joffrey die in game of thrones,True
do you have to move a piece if you touch it in chess,True
did chevy chase sing you can call me al,False
can a canadian be president of the united states,False
can i bring a handgun into new york,True
is the gulf of mexico considered part of the ocean,True
is season 5 the last season of the foster,True
does refractive index vary with colour of light,False
was the lizzie mcguire movie filmed in italy,True
does it snow a lot in salt lake city,True
do horse and donkey belong to the same species,False
are the articles of confederation part of the constitution,False
can i eat the green stuff in lobster,True
will a mossberg 500 stock fit a maverick 88,True
is your height the same as your arm span,False
does ozzy sing the theme song for dog the bounty hunter,True
is rhode island one of the 13 colonies,True
is there an official release date for last airbender 2,False
can you block the plate in college baseball,True
was the greatest showman based on barnum and bailey,True
is gallaudet the only deaf university in the world,True
did sydney used to be the capital of australia,False
was charleston ever the capital of south carolina,True
can you pot 2 red balls in snooker,True
is self funded and self insured the same thing,True
is every diameter of a circle is a chord,False
mri and mrsi are the same exact thing,True
does the passion of the christ have subtitles,True
is thank you for your service based on a true story,True
does a technical foul count as a personal foul in the nba,False
is it legal to give your child alcohol in texas,True
did germany get out of the world cup,True
is the it crowd filmed in front of a live audience,True
